BioGRID ID Interactor A,BioGRID ID Interactor B,Official Symbol Interactor A,Official Symbol Interactor B,Experimental System
4383848,115780,S,HYOU1,Affinity Capture-MS
4383848,122496,S,SPATA5L1,Affinity Capture-MS
4383848,123924,S,ANTXR1,Affinity Capture-MS
4383848,113996,S,ULK1,Affinity Capture-MS
4383848,114506,S,BTAF1,Affinity Capture-MS
4383848,112042,S,RPL3,Affinity Capture-MS
4383848,112470,S,SLC22A4,Affinity Capture-MS
4383848,107596,S,CLCN3,Affinity Capture-MS
4383848,122781,S,HECTD3,Affinity Capture-MS
4383848,124736,S,C19orf52,Affinity Capture-MS
4383848,125645,S,SFXN4,Affinity Capture-MS
4383848,112611,S,SRPK2,Affinity Capture-MS
4383848,116890,S,MGRN1,Affinity Capture-MS
4383848,112626,S,SSR4,Affinity Capture-MS
4383848,111391,S,PMS1,Affinity Capture-MS
4383848,116096,S,RAB10,Affinity Capture-MS
4383848,125979,S,MFSD12,Affinity Capture-MS
4383848,116875,S,CLEC16A,Affinity Capture-MS
4383848,116211,S,RAB35,Affinity Capture-MS
4383848,123352,S,SLC25A32,Affinity Capture-MS
4383848,120540,S,YY1AP1,Affinity Capture-MS
4383848,123013,S,SLC35E1,Affinity Capture-MS
4383848,113915,S,CDC45,Affinity Capture-MS
4383848,118937,S,ANAPC2,Affinity Capture-MS
4383848,108496,S,EFEMP1,Affinity Capture-MS
4383848,116706,S,UHRF1BP1L,Affinity Capture-MS
4383848,124650,S,RSPRY1,Affinity Capture-MS
4383848,115746,S,SEC23B,Affinity Capture-MS
4383848,116965,S,ZDHHC17,Affinity Capture-MS
4383848,116537,S,PPP6R1,Affinity Capture-MS
4383848,119947,S,DNAJC10,Affinity Capture-MS
4383848,106788,S,SLC25A4,Affinity Capture-MS
4383848,107611,S,TPP1,Affinity Capture-MS
4383848,107135,S,DST,Affinity Capture-MS
4383848,113743,S,CUL5,Affinity Capture-MS
4383848,107603,S,CLU,Affinity Capture-MS
4383848,112654,S,STAT5B,Affinity Capture-MS
4383848,119232,S,GOLT1B,Affinity Capture-MS
4383848,111986,S,ABCE1,Affinity Capture-MS
4383848,111537,S,PRCC,Affinity Capture-MS
4383848,119328,S,HSD17B12,Affinity Capture-MS
4383848,115987,S,AHCYL1,Affinity Capture-MS
4383848,120797,S,URGCP,Affinity Capture-MS
4383848,122232,S,GORASP1,Affinity Capture-MS
4383848,111166,S,PDE3B,Affinity Capture-MS
4383848,116262,S,RER1,Affinity Capture-MS
4383848,116847,S,ANKRD28,Affinity Capture-MS
4383848,121721,S,DDX55,Affinity Capture-MS
4383848,107747,S,COX15,Affinity Capture-MS
4383848,115741,S,SLC25A17,Affinity Capture-MS
4383848,122980,S,THNSL1,Affinity Capture-MS
4383848,113287,S,VTN,Affinity Capture-MS
4383848,117423,S,ATL3,Affinity Capture-MS
4383848,120896,S,RIOK2,Affinity Capture-MS
4383848,120568,S,CWF19L1,Affinity Capture-MS
4383848,116867,S,EXOC7,Affinity Capture-MS
4383848,113231,S,UQCRC2,Affinity Capture-MS
4383848,107164,S,BUB1,Affinity Capture-MS
4383848,111799,S,RAB1A,Affinity Capture-MS
4383848,123075,S,TMEM62,Affinity Capture-MS
4383848,108446,S,EZH2,Affinity Capture-MS
4383848,121942,S,RINT1,Affinity Capture-MS
4383848,117313,S,DSTYK,Affinity Capture-MS
4383848,119973,S,ANKIB1,Affinity Capture-MS
4383848,116510,S,RHOBTB3,Affinity Capture-MS
4383848,116608,S,TRIM32,Affinity Capture-MS
4383848,118878,S,TBK1,Affinity Capture-MS
4383848,108218,S,ECE1,Affinity Capture-MS
4383848,117132,S,ACOT9,Affinity Capture-MS
4383848,114524,S,MAP3K6,Affinity Capture-MS
4383848,112075,S,RPL30,Affinity Capture-MS
4383848,120462,S,TMEM33,Affinity Capture-MS
4383848,112798,S,TCF12,Affinity Capture-MS
4383848,115310,S,PPP4R1,Affinity Capture-MS
4383848,116142,S,PRSS21,Affinity Capture-MS
4383848,121033,S,ALG1,Affinity Capture-MS
4383848,120541,S,ELP2,Affinity Capture-MS
4383848,111549,S,PRKAA1,Affinity Capture-MS
4383848,123755,S,LONP2,Affinity Capture-MS
4383848,122301,S,CEP85,Affinity Capture-MS
4383848,120622,S,LSG1,Affinity Capture-MS
4383848,116918,S,TTC28,Affinity Capture-MS
4383848,114393,S,ARHGEF7,Affinity Capture-MS
4383848,126840,S,ALG10B,Affinity Capture-MS
4383848,109320,S,HELLS,Affinity Capture-MS
4383848,118957,S,HOOK2,Affinity Capture-MS
4383848,109913,S,ITPR1,Affinity Capture-MS
4383848,111101,S,PAM,Affinity Capture-MS
4383848,121987,S,ELMO2,Affinity Capture-MS
4383848,131390,S,GNAT3,Affinity Capture-MS
4383848,120474,S,KLHL11,Affinity Capture-MS
4383848,124193,S,CARD6,Affinity Capture-MS
4383848,116864,S,PPIP5K2,Affinity Capture-MS
4383848,112982,S,TNFAIP2,Affinity Capture-MS
4383848,123161,S,MYO19,Affinity Capture-MS
4383848,111347,S,PLCB3,Affinity Capture-MS
4383848,575781,S,WASH6P,Affinity Capture-MS
4383848,127694,S,ZXDB,Affinity Capture-MS
4383848,123354,S,CLPTM1L,Affinity Capture-MS
4383848,119661,S,CDK5RAP1,Affinity Capture-MS
4383848,118078,S,TUBGCP4,Affinity Capture-MS
4383848,114428,S,TIMELESS,Affinity Capture-MS
4383848,110298,S,MAN2B1,Affinity Capture-MS
4383848,116938,S,ANGEL1,Affinity Capture-MS
4383848,108289,S,EIF4A1,Affinity Capture-MS
4383848,122519,S,METTL16,Affinity Capture-MS
4383848,113205,S,UGDH,Affinity Capture-MS
4383848,110205,S,LPL,Affinity Capture-MS
4383848,122985,S,NUP85,Affinity Capture-MS
4383848,115020,S,KIAA0430,Affinity Capture-MS
4383848,112612,S,SRPR,Affinity Capture-MS
4383848,120623,S,STRBP,Affinity Capture-MS
4383848,120373,S,NRDE2,Affinity Capture-MS
4383848,106653,S,PARP4,Affinity Capture-MS
4383848,106997,S,ATP5C1,Affinity Capture-MS
4383848,115860,S,HEXIM1,Affinity Capture-MS
4383848,108384,S,ERCC4,Affinity Capture-MS
4383848,118180,S,SLCO4A1,Affinity Capture-MS
4383848,119349,S,HSD17B11,Affinity Capture-MS
4383848,115700,S,RBM14,Affinity Capture-MS
4383848,116148,S,STARD3,Affinity Capture-MS
4383848,113983,S,PIP5K1A,Affinity Capture-MS
4383848,114454,S,KYNU,Affinity Capture-MS
4383848,111719,S,PTK2,Affinity Capture-MS
4383848,108083,S,DLG1,Affinity Capture-MS
4383848,106893,S,ARL1,Affinity Capture-MS
4383848,108472,S,FANCA,Affinity Capture-MS
4383848,123016,S,L2HGDH,Affinity Capture-MS
4383848,127927,S,SPATA5,Affinity Capture-MS
4383848,112625,S,SSR3,Affinity Capture-MS
4383848,111107,S,PARN,Affinity Capture-MS
4383848,128238,S,UBR1,Affinity Capture-MS
4383848,121640,S,RIC1,Affinity Capture-MS
4383848,116056,S,CLPX,Affinity Capture-MS
4383848,121991,S,CHTF18,Affinity Capture-MS
4383848,123743,S,RIOK1,Affinity Capture-MS
4383848,116350,S,WDR6,Affinity Capture-MS
4383848,123210,S,GRPEL1,Affinity Capture-MS
4383848,121725,S,FAM160B1,Affinity Capture-MS
4383848,112598,S,SREBF1,Affinity Capture-MS
4383848,112609,S,SRP72,Affinity Capture-MS
4383848,116550,S,CLSTN1,Affinity Capture-MS
4383848,122795,S,ZCCHC6,Affinity Capture-MS
4383848,123307,S,TMEM177,Affinity Capture-MS
4383848,111864,S,RBBP5,Affinity Capture-MS
4383848,121682,S,POGK,Affinity Capture-MS
4383848,112599,S,SREBF2,Affinity Capture-MS
4383848,115552,S,DENND4A,Affinity Capture-MS
4383848,114421,S,AP1M1,Affinity Capture-MS
4383848,115943,S,AP4B1,Affinity Capture-MS
4383848,118005,S,ZBTB11,Affinity Capture-MS
4383848,114990,S,NUP155,Affinity Capture-MS
4383848,117365,S,COG4,Affinity Capture-MS
4383848,116192,S,SLC27A4,Affinity Capture-MS
4383848,111193,S,ENPP1,Affinity Capture-MS
4383848,115419,S,PREB,Affinity Capture-MS
4383848,116572,S,SACM1L,Affinity Capture-MS
4383848,114871,S,PGS1,Affinity Capture-MS
4383848,112810,S,TCP1,Affinity Capture-MS
4383848,114031,S,CUL2,Affinity Capture-MS
4383848,119998,S,RBM47,Affinity Capture-MS
4383848,124148,S,TUBB6,Affinity Capture-MS
4383848,115123,S,TBC1D5,Affinity Capture-MS
4383848,123217,S,C2orf44,Affinity Capture-MS
4383848,114528,S,ASH2L,Affinity Capture-MS
4383848,117270,S,FKBP8,Affinity Capture-MS
4383848,125222,S,PLCD3,Affinity Capture-MS
4383848,119981,S,RNF216,Affinity Capture-MS
4383848,114030,S,CUL3,Affinity Capture-MS
4383848,128291,S,CC2D1B,Affinity Capture-MS
4383848,124325,S,AIFM2,Affinity Capture-MS
4383848,111930,S,RGS3,Affinity Capture-MS
4383848,115703,S,EMG1,Affinity Capture-MS
4383848,115861,S,SPAG5,Affinity Capture-MS
4383848,119620,S,ESF1,Affinity Capture-MS
4383848,113496,S,ZNF143,Affinity Capture-MS
4383848,113128,S,TUBA4A,Affinity Capture-MS
4383848,116700,S,EMC1,Affinity Capture-MS
4383848,108259,S,EIF2D,Affinity Capture-MS
4383848,110447,S,MLLT4,Affinity Capture-MS
4383848,112048,S,RPL6,Affinity Capture-MS
4383848,128613,S,PATL1,Affinity Capture-MS
4383848,110863,S,TONSL,Affinity Capture-MS
4383848,119543,S,YTHDF2,Affinity Capture-MS
4383848,112788,S,TBX3,Affinity Capture-MS
4383848,117520,S,GIGYF2,Affinity Capture-MS
4383848,124923,S,LMBRD2,Affinity Capture-MS
4383848,112112,S,RPS6KB1,Affinity Capture-MS
4383848,122826,S,COLGALT1,Affinity Capture-MS
4383848,116805,S,FAM120A,Affinity Capture-MS
4383848,111666,S,PSMB5,Affinity Capture-MS
4383848,123727,S,HSDL1,Affinity Capture-MS
4383848,123603,S,TMEM14B,Affinity Capture-MS
4383848,570244,S,TMEM14D,Affinity Capture-MS
4383848,116699,S,SETX,Affinity Capture-MS
4383848,111438,S,POLRMT,Affinity Capture-MS
4383848,115056,S,DHX34,Affinity Capture-MS
4383848,124065,S,ARFGAP2,Affinity Capture-MS
4383848,120239,S,NCAPG2,Affinity Capture-MS
4383848,106821,S,APC,Affinity Capture-MS
4383848,119490,S,TAOK3,Affinity Capture-MS
4383848,114021,S,GNPAT,Affinity Capture-MS
4383848,122312,S,ELOVL1,Affinity Capture-MS
4383848,114914,S,EI24,Affinity Capture-MS
4383848,122321,S,YTHDC2,Affinity Capture-MS
4383848,112480,S,HLTF,Affinity Capture-MS
4383848,121515,S,RHBDD2,Affinity Capture-MS
4383848,106552,S,ACADM,Affinity Capture-MS
4383848,121699,S,FBRSL1,Affinity Capture-MS
4383848,123146,S,NAA15,Affinity Capture-MS
4383848,116947,S,LARP1,Affinity Capture-MS
4383848,106673,S,AP1G1,Affinity Capture-Western
4383848,117194,S,SH3BP4,Affinity Capture-Western
4383848,112100,S,RPN2,Affinity Capture-MS
4383848,117188,S,TMEM2,Affinity Capture-MS
4383848,121864,S,ACE2,Affinity Capture-MS
4383848,116139,S,AFG3L2,Affinity Capture-MS
4383848,110625,S,MTIF2,Affinity Capture-MS
4383848,114124,S,PIAS1,Affinity Capture-MS
4383848,115061,S,KIAA0355,Affinity Capture-MS
4383848,116310,S,PWP1,Affinity Capture-MS
4383848,116301,S,POLR3A,Affinity Capture-MS
4383848,122026,S,FIGNL1,Affinity Capture-MS
4383848,115258,S,HELZ,Affinity Capture-MS
4383848,117681,S,GAPDHS,Affinity Capture-MS
4383848,120443,S,ANKZF1,Affinity Capture-MS
4383848,120765,S,AMBRA1,Affinity Capture-MS
4383848,111213,S,PEX6,Affinity Capture-MS
4383848,114465,S,USP13,Affinity Capture-MS
4383848,122906,S,SLTM,Affinity Capture-MS
4383848,120576,S,RHOT1,Affinity Capture-MS
4383848,109165,S,NR3C1,Affinity Capture-MS
4383848,114290,S,ADAM9,Affinity Capture-MS
4383848,123188,S,TARS2,Affinity Capture-MS
4383848,120099,S,ZNHIT6,Affinity Capture-MS
4383848,107976,S,DGKA,Affinity Capture-MS
4383848,120357,S,HEATR3,Affinity Capture-MS
4383848,111627,S,PRSS2,Affinity Capture-MS
4383848,111626,S,PRSS1,Affinity Capture-MS
4383848,127553,S,PRSS3P2,Affinity Capture-MS
4383848,121244,S,SMARCAD1,Affinity Capture-MS
4383848,125385,S,OSBPL10,Affinity Capture-MS
4383848,121549,S,PRR12,Affinity Capture-MS
4383848,124521,S,RHPN2,Affinity Capture-MS
4383848,116944,S,OBSL1,Affinity Capture-MS
4383848,116414,S,MAN1B1,Affinity Capture-MS
4383848,111570,S,PRKCI,Affinity Capture-MS
4383848,116559,S,DIS3,Affinity Capture-MS
4383848,112910,S,TGM2,Affinity Capture-MS
4383848,120032,S,MTMR12,Affinity Capture-MS
4383848,121649,S,WDR48,Affinity Capture-MS
4383848,114709,S,SRSF11,Affinity Capture-MS
4383848,114879,S,MAGED1,Affinity Capture-MS
4383848,128308,S,CRTC2,Affinity Capture-MS
4383848,128788,S,RSBN1L,Affinity Capture-MS
4383848,120897,S,CMTR2,Affinity Capture-MS
4383848,112325,S,SRSF2,Affinity Capture-MS
4383848,111792,S,PYGB,Affinity Capture-MS
4383848,113599,S,MOGS,Affinity Capture-MS
4383848,116629,S,TCF25,Affinity Capture-MS
4383848,116818,S,ZC3H4,Affinity Capture-MS
4383848,116662,S,PALLD,Affinity Capture-MS
4383848,108431,S,EWSR1,Affinity Capture-MS
4383848,116861,S,DENND5A,Affinity Capture-MS
4383848,109263,S,HIST1H1E,Affinity Capture-MS
4383848,109262,S,HIST1H1D,Affinity Capture-MS
4383848,122849,S,TBC1D17,Affinity Capture-MS
4383848,122182,S,NOM1,Affinity Capture-MS
4383848,127449,S,NFXL1,Affinity Capture-MS
4383848,111152,S,PCSK5,Affinity Capture-MS
4383848,113009,S,TOP3A,Affinity Capture-MS
4383848,118965,S,EPN1,Affinity Capture-MS
4383848,116768,S,NCDN,Affinity Capture-MS
4383848,120758,S,DOCK10,Affinity Capture-MS
4383848,121405,S,RALGAPB,Affinity Capture-MS
4383848,115201,S,TOMM70A,Affinity Capture-MS
4383848,112699,S,SUPV3L1,Affinity Capture-MS
4383848,109217,S,GTF2F1,Affinity Capture-MS
4383848,119646,S,LUC7L2,Affinity Capture-MS
4383848,108074,S,DIAPH2,Affinity Capture-MS
4383848,125936,S,RAVER1,Affinity Capture-MS
4383848,123903,S,CEP78,Affinity Capture-MS
4383848,121709,S,CHD8,Affinity Capture-MS
4383848,131147,S,FREM2,Affinity Capture-MS
4383848,111796,S,PZP,Affinity Capture-MS
4383848,106524,S,A2M,Affinity Capture-MS
4383848,110181,S,LLGL2,Affinity Capture-MS
4383848,109404,S,HMMR,Affinity Capture-MS
4383848,111721,S,PTK7,Affinity Capture-MS
4383848,120206,S,GON4L,Affinity Capture-MS
4383848,116358,S,NISCH,Affinity Capture-MS
4383848,116026,S,UTP14A,Affinity Capture-MS
4383848,119710,S,LUC7L3,Affinity Capture-MS
4383848,115082,S,SART3,Affinity Capture-MS
4383848,119128,S,HP1BP3,Affinity Capture-MS
4383848,106864,S,ARAF,Affinity Capture-MS
4383848,124109,S,MCM8,Affinity Capture-MS
4383848,117294,S,TFIP11,Affinity Capture-MS
4383848,111377,S,PLXNB1,Affinity Capture-MS
4383848,116687,S,SMG1,Affinity Capture-MS
4383848,119370,S,PLCE1,Affinity Capture-MS
4383848,117594,S,SENP3,Affinity Capture-MS
4383848,116756,S,MAST2,Affinity Capture-MS
4383848,121010,S,SULF2,Affinity Capture-MS
4383848,109997,S,KIF2A,Affinity Capture-MS
4383848,120798,S,NPLOC4,Affinity Capture-MS
4383848,110899,S,NMT1,Affinity Capture-MS
4383848,116793,S,DIP2A,Affinity Capture-MS
4383848,121577,S,CASKIN2,Affinity Capture-MS
4383848,107532,S,CHD3,Affinity Capture-MS
4383848,116547,S,MORC2,Affinity Capture-MS
4383848,121636,S,ARHGAP21,Affinity Capture-MS
4383848,117476,S,TBC1D10B,Affinity Capture-MS
4383848,111131,S,PCDHGC3,Affinity Capture-MS
4383848,120882,S,IFT122,Affinity Capture-MS
4383848,120480,S,SMG8,Affinity Capture-MS
4383848,118870,S,DROSHA,Affinity Capture-MS
4383848,121609,S,MICAL3,Affinity Capture-MS
4383848,109304,S,HCFC1,Affinity Capture-MS
4383848,131227,S,HNRNPCL1,Affinity Capture-MS
4383848,3190784,S,HNRNPCL4,Affinity Capture-MS
4383848,573229,S,HNRNPCL3,Affinity Capture-MS
4383848,117474,S,IBTK,Affinity Capture-MS
4383848,111370,S,PLRG1,Affinity Capture-MS
4383848,116903,S,DMXL2,Affinity Capture-MS
4383848,122163,S,ARAP3,Affinity Capture-MS
4383848,106936,S,ASPH,Affinity Capture-MS
4383848,110183,S,LLGL1,Affinity Capture-MS
4383848,123137,S,FRAS1,Affinity Capture-MS
4383848,119497,S,CDC40,Affinity Capture-MS
4383848,120363,S,MOCOS,Affinity Capture-MS
4383848,115752,S,LRRC41,Affinity Capture-MS
4383848,119702,S,WBP11,Affinity Capture-MS
4383848,111274,S,PHKA2,Affinity Capture-MS
4383848,115096,S,SLK,Affinity Capture-MS
4383848,108350,S,EPB41L1,Affinity Capture-MS
4383848,114838,S,MAP4K4,Affinity Capture-MS
4383848,111868,S,RBL1,Affinity Capture-MS
4383848,109230,S,GTF3C1,Affinity Capture-MS
4383848,121707,S,GPAM,Affinity Capture-MS
4383848,113696,S,ARHGEF5,Affinity Capture-MS
4383848,120842,S,TSR1,Affinity Capture-MS
4383848,113583,S,CSDE1,Affinity Capture-MS
4383848,119075,S,MINK1,Affinity Capture-MS
4383848,115841,S,SMC2,Affinity Capture-MS
4383848,111422,S,POLE,Affinity Capture-MS
4383848,115004,S,CTR9,Affinity Capture-MS
4383848,117321,S,RAD54B,Affinity Capture-MS
4383848,111894,S,RDX,Affinity Capture-MS
4383848,108984,S,GLB1,Affinity Capture-MS
4383848,116140,S,POP1,Affinity Capture-MS
4383848,114356,S,NRP1,Affinity Capture-MS
4383848,122783,S,RPAP3,Affinity Capture-MS
4383848,124226,S,PRRC2B,Affinity Capture-MS
4383848,116464,S,EXOC3,Affinity Capture-MS
4383848,110584,S,MSN,Affinity Capture-MS
4383848,114937,S,GTPBP1,Affinity Capture-MS
4383848,121656,S,DIP2B,Affinity Capture-MS
4383848,119705,S,RAPGEF6,Affinity Capture-MS
4383848,108019,S,DDX1,Affinity Capture-MS
4383848,108287,S,EIF2S3,Affinity Capture-MS
4383848,110145,S,LETM1,Affinity Capture-MS
4383848,120460,S,RFWD3,Affinity Capture-MS
4383848,112697,S,SUPT5H,Affinity Capture-MS
4383848,109433,S,HNRNPU,Affinity Capture-MS
4383848,118145,S,ZNF638,Affinity Capture-MS
4383848,109143,S,GRB7,Affinity Capture-MS
4383848,114848,S,RASAL2,Affinity Capture-MS
4383848,128685,S,HNRNPUL2,Affinity Capture-MS
4383848,119626,S,SRRT,Affinity Capture-MS
4383848,115129,S,DHX38,Affinity Capture-MS
4383848,112067,S,RPL23A,Affinity Capture-MS
4383848,122127,S,ARHGEF28,Affinity Capture-MS
4383848,112483,S,SMARCC1,Affinity Capture-MS
4383848,115189,S,FARP2,Affinity Capture-MS
4383848,119344,S,DBR1,Affinity Capture-MS
4383848,122274,S,PARP12,Affinity Capture-MS
4383848,121685,S,KIAA1522,Affinity Capture-MS
4383848,114618,S,ARHGEF2,Affinity Capture-MS
4383848,114410,S,EIF2B5,Affinity Capture-MS
4383848,107028,S,ATRX,Affinity Capture-MS
4383848,128692,S,MICU2,Affinity Capture-MS
4383848,116188,S,SF3B2,Affinity Capture-MS
4383848,120719,S,CDC42BPG,Affinity Capture-MS
4383848,108223,S,ECT2,Affinity Capture-MS
4383848,124489,S,SYDE1,Affinity Capture-MS
4383848,115226,S,KIAA0196,Affinity Capture-MS
4383848,120867,S,CCAR1,Affinity Capture-MS
4383848,116746,S,COLGALT2,Affinity Capture-MS
4383848,126389,S,DNAJC21,Affinity Capture-MS
4383848,115986,S,HBS1L,Affinity Capture-MS
4383848,131897,S,FAM111B,Affinity Capture-MS
4383848,114798,S,RECQL4,Affinity Capture-MS
4383848,120236,S,NSUN2,Affinity Capture-MS
4383848,116808,S,GSE1,Affinity Capture-MS
4383848,120097,S,GTPBP2,Affinity Capture-MS
4383848,116383,S,AKAP13,Affinity Capture-MS
4383848,114049,S,OGT,Affinity Capture-MS
4383848,108020,S,DDX3X,Affinity Capture-MS
4383848,106671,S,AP1B1,Affinity Capture-MS
4383848,110168,S,LIG3,Affinity Capture-MS
4383848,110427,S,MID1,Affinity Capture-MS
4383848,122288,S,FNDC3B,Affinity Capture-MS
4383848,117519,S,ANKRD17,Affinity Capture-MS
4383848,120839,S,WDR11,Affinity Capture-MS
4383848,121953,S,EEFSEC,Affinity Capture-MS
4383848,114455,S,AP3D1,Affinity Capture-MS
4383848,107689,S,COL6A2,Affinity Capture-MS
4383848,121422,S,ZNFX1,Affinity Capture-MS
4383848,107027,S,ATR,Affinity Capture-MS
4383848,112903,S,TGFBI,Affinity Capture-MS
4383848,124545,S,TANC1,Affinity Capture-MS
4383848,116807,S,PSME4,Affinity Capture-MS
4383848,110443,S,KMT2A,Affinity Capture-MS
4383848,114116,S,AP3B1,Affinity Capture-MS
4383848,114594,S,NEMF,Affinity Capture-MS
4383848,114176,S,CDK13,Affinity Capture-MS
4383848,128962,S,RICTOR,Affinity Capture-MS
4383848,118892,S,RACGAP1,Affinity Capture-MS
4383848,111221,S,PFAS,Affinity Capture-MS
4383848,127622,S,FAM91A1,Affinity Capture-MS
4383848,120826,S,ARHGEF40,Affinity Capture-MS
4383848,114027,S,DHX16,Affinity Capture-MS
4383848,121119,S,RNF20,Affinity Capture-MS
4383848,114090,S,IKBKAP,Affinity Capture-MS
4383848,117130,S,ORC3,Affinity Capture-MS
4383848,119982,S,PLEKHA5,Affinity Capture-MS
4383848,116978,S,DICER1,Affinity Capture-MS
4383848,116483,S,XRN2,Affinity Capture-MS
4383848,108372,S,EPRS,Affinity Capture-MS
4383848,122551,S,MAPKAP1,Affinity Capture-MS
4383848,114626,S,ZBED1,Affinity Capture-MS
4383848,124783,S,DHX57,Affinity Capture-MS
4383848,120816,S,PACS1,Affinity Capture-MS
4383848,121695,S,CAMSAP3,Affinity Capture-MS
4383848,112212,S,SBF1,Affinity Capture-MS
4383848,119442,S,GMIP,Affinity Capture-MS
4383848,131952,S,MIA3,Affinity Capture-MS
4383848,121486,S,PBXIP1,Affinity Capture-MS
4383848,120825,S,MAP7D1,Affinity Capture-MS
4383848,110748,S,NACA,Affinity Capture-MS
4383848,110169,S,LIG4,Affinity Capture-MS
4383848,115947,S,SLC12A7,Affinity Capture-MS
4383848,117968,S,TRMT2A,Affinity Capture-MS
4383848,108103,S,DNA2,Affinity Capture-MS
4383848,112152,S,RRBP1,Affinity Capture-MS
4383848,108123,S,DNMT1,Affinity Capture-MS
4383848,116942,S,ZNF629,Affinity Capture-MS
4383848,119715,S,CDK12,Affinity Capture-MS
4383848,126284,S,CRYBG3,Affinity Capture-MS
4383848,106541,S,ABCF1,Affinity Capture-MS
4383848,115768,S,SEMA3C,Affinity Capture-MS
4383848,112610,S,SRPK1,Affinity Capture-MS
4383848,125386,S,OSBPL11,Affinity Capture-MS
4383848,122825,S,NOL9,Affinity Capture-MS
4383848,108388,S,ERF,Affinity Capture-MS
4383848,122401,S,INTS3,Affinity Capture-MS
4383848,121684,S,DHX37,Affinity Capture-MS
4383848,122790,S,DHX40,Affinity Capture-MS
4383848,122898,S,SHCBP1,Affinity Capture-MS
4383848,117497,S,OSBPL3,Affinity Capture-MS
4383848,115077,S,SECISBP2L,Affinity Capture-MS
4383848,110031,S,KIFC1,Affinity Capture-MS
4383848,115065,S,AQR,Affinity Capture-MS
4383848,116873,S,FAM208A,Affinity Capture-MS
4383848,116822,S,PRRC2C,Affinity Capture-MS
4383848,120829,S,CCDC88A,Affinity Capture-MS
4383848,114585,S,ARHGEF1,Affinity Capture-MS
4383848,132000,S,AGRN,Affinity Capture-MS
4383848,116750,S,RAD54L2,Affinity Capture-MS
4383848,108156,S,ATN1,Affinity Capture-MS
4383848,121203,S,ZC3HAV1,Affinity Capture-MS
4383848,110304,S,MAP1B,Affinity Capture-MS
4383848,115438,S,NAMPT,Affinity Capture-MS
4383848,123902,S,ACAD11,Affinity Capture-MS
4383848,117064,S,SKIV2L2,Affinity Capture-MS
4383848,122924,S,QSER1,Affinity Capture-MS
4383848,114077,S,PARG,Affinity Capture-MS
4383848,120875,S,UGGT2,Affinity Capture-MS
4383848,122977,S,GGNBP2,Affinity Capture-MS
4383848,116926,S,DNAJC16,Affinity Capture-MS
4383848,116120,S,TCERG1,Affinity Capture-MS
4383848,116757,S,ZZEF1,Affinity Capture-MS
4383848,114412,S,CPNE3,Affinity Capture-MS
4383848,125817,S,LEO1,Affinity Capture-MS
4383848,128297,S,TXLNA,Affinity Capture-MS
4383848,108326,S,MARK2,Affinity Capture-MS
4383848,121001,S,RCC2,Affinity Capture-MS
4383848,116503,S,SCAF8,Affinity Capture-MS
4383848,116067,S,RUVBL2,Affinity Capture-MS
4383848,115434,S,PDIA6,Affinity Capture-MS
4383848,121273,S,XAB2,Affinity Capture-MS
4383848,116866,S,ZC3H7B,Affinity Capture-MS
4383848,117439,S,SIN3A,Affinity Capture-MS
4383848,115072,S,SEMA3E,Affinity Capture-MS
4383848,110438,S,MLH1,Affinity Capture-MS
4383848,110954,S,NRD1,Affinity Capture-MS
4383848,110112,S,LAMC2,Affinity Capture-MS
4383848,117032,S,TRAM1,Affinity Capture-MS
4383848,111844,S,RAP1GAP,Affinity Capture-MS
4383848,117490,S,UPF2,Affinity Capture-MS
4383848,121727,S,CWC22,Affinity Capture-MS
